DATA,LOCAL,VELOCIDADE DO VENTO
26/10/2022,UOANU,17.0
26/10/2022,XIUXL,9.1
26/10/2022,LUIYB,9.9
26/10/2022,QPBTK,18.3
26/10/2022,VTQBI,13.2
26/10/2022,SUMFL,1.2
26/10/2022,BWODT,9.4
26/10/2022,AWXSX,28.9
26/10/2022,ZTIFF,10.1
26/10/2022,DIMPP,26.6
26/10/2022,NNBOW,24.8
26/10/2022,UHAEI,13.1
26/10/2022,UZXCI,30.1
26/10/2022,OCZXI,15.5
26/10/2022,HEXAM,11.0
26/10/2022,UGQWT,29.2
26/10/2022,FHPKL,11.1
26/10/2022,ZFMCJ,19.7
26/10/2022,QRGCJ,13.9
26/10/2022,NVDCV,9.7
26/10/2022,ZGOGT,8.4
26/10/2022,CNWLE,9.2
26/10/2022,DDXDJ,14.2
26/10/2022,ZPBEH,19.5
26/10/2022,RWKHX,16.9
26/10/2022,GYTYQ,3.8
26/10/2022,QOSNH,19.2
26/10/2022,FIVYC,28.4
26/10/2022,EPHKD,12.0
26/10/2022,ABXRZ,14.6
26/10/2022,MTAMV,3.4
26/10/2022,PVCPM,11.3
26/10/2022,QFUAR,12.9
26/10/2022,QDXPS,2.8
26/10/2022,CNNCK,32.3
26/10/2022,ROFTR,22.2
26/10/2022,MDGNI,26.4
26/10/2022,EDPGQ,21.9
26/10/2022,CMCRZ,24.5
26/10/2022,ACDHA,18.0
26/10/2022,AMSHS,24.2
26/10/2022,NONYR,25.2
26/10/2022,TEAAU,18.8
26/10/2022,SZLHA,10.6
26/10/2022,SBJSB,18.8
26/10/2022,LPMOG,1.4
26/10/2022,TLWDX,26.3
26/10/2022,GPZNX,10.9
26/10/2022,QPHPP,24.7
26/10/2022,OVHSC,16.2
26/10/2022,IOAEM,22.5
26/10/2022,MLMJR,21.2
26/10/2022,DHBIW,11.4
26/10/2022,NZHRS,32.8
26/10/2022,MLVGY,18.7
26/10/2022,DKVRB,15.6
26/10/2022,BNVFU,21.4
26/10/2022,ANYUE,8.6
26/10/2022,LBIBC,14.0
06/09/2021,VYVGI,30.9
06/09/2021,USQAC,1.9
06/09/2021,IPWXM,28.1
06/09/2021,DENKA,29.6
06/09/2021,HUUUZ,23.6
06/09/2021,PQBLT,27.9
06/09/2021,QQAGC,3.2
06/09/2021,SQORR,25.5
06/09/2021,ZLNXH,23.1
06/09/2021,DSAII,8.1
06/09/2021,ZQVSU,11.5
06/09/2021,ZQLQF,9.1
06/09/2021,JUALF,4.3
06/09/2021,ODNJR,31.5
06/09/2021,QTKNK,25.3
06/09/2021,NPFFO,31.8
06/09/2021,VODXF,32.5
06/09/2021,TRETF,20.4
06/09/2021,DTMHI,16.6
06/09/2021,JZGDA,29.7
06/09/2021,FSABB,10.2
06/09/2021,YMYHI,23.2
06/09/2021,VASJU,5.7
06/09/2021,KXFFP,12.3
06/09/2021,ORGYD,17.6
06/09/2021,HLLJI,16.9
06/09/2021,NBZGO,10.1
06/09/2021,YGMWM,16.2
06/09/2021,WOVHE,16.2
06/09/2021,PXLGY,1.0
06/09/2021,YDTEU,13.9
06/09/2021,SLZLX,26.5
06/09/2021,XGKEN,2.3
06/09/2021,EABDR,8.9
06/09/2021,NNQIH,14.8
06/09/2021,FTCLW,1.0
06/09/2021,ZJPKS,3.7
06/09/2021,GTJRP,7.8
06/09/2021,XFDUL,2.9
06/09/2021,MXPAM,27.3
06/09/2021,PYJZU,32.4
06/09/2021,VUBPL,26.3
06/09/2021,SMCRS,7.8
06/09/2021,SSNQX,26.1
06/09/2021,MYEJE,28.7
06/09/2021,JYWGJ,32.4
06/09/2021,VBGYH,18.8
06/09/2021,ALXPA,0.7
06/09/2021,OYSCR,21.0
06/09/2021,VKYDS,27.0
06/09/2021,HHVXE,25.9
06/09/2021,GOLZK,6.9
06/09/2021,AAGGK,11.6
06/09/2021,CSCHI,4.5
06/09/2021,NSTZL,29.9
06/09/2021,WYEFJ,8.1
06/09/2021,NYPJG,1.9
06/09/2021,QHLNE,22.2
06/09/2021,GKGVE,1.1
06/09/2021,PIDOD,21.4
06/09/2021,EFTDM,30.2
06/09/2021,DMPLW,31.5
06/09/2021,RXCIP,30.3
06/09/2021,WKOUM,28.9
06/09/2021,IPXXJ,8.5
06/09/2021,XBEOU,19.7
06/09/2021,UFWMZ,19.5
06/09/2021,CGILB,2.2
06/09/2021,ICRWF,4.9
06/09/2021,HLOHY,10.2
06/09/2021,UQJIF,20.3
06/09/2021,GGBYI,32.0
06/09/2021,JMXMO,11.1
06/09/2021,MVIRX,7.9
06/09/2021,HMWPM,19.0
06/09/2021,WMQGI,20.8
06/09/2021,FDUYC,5.5
06/09/2021,GVFBA,20.1
06/09/2021,GUWNT,24.9
06/09/2021,APNMN,5.9
06/09/2021,NUGGK,5.0
06/09/2021,TYCYW,29.5
06/09/2021,AOBUQ,10.4
06/09/2021,WRZIC,8.0
06/09/2021,PALPN,11.4
06/09/2021,LSCQF,26.2
06/09/2021,SNUWB,0.6
06/09/2021,OOWLJ,28.9
06/09/2021,VZGRS,21.4
06/09/2021,SUWIW,17.0
06/09/2021,IPBHI,21.6
06/09/2021,YWEYG,30.6
06/09/2021,XIHWT,14.8
06/09/2021,JIXYP,6.2
06/09/2021,GWDFV,13.1
06/09/2021,LECCX,5.4
06/09/2021,MRWAB,14.5
06/09/2021,GRSHX,11.1
06/09/2021,DUNVK,24.3
06/09/2021,FIAJG,4.7
06/09/2021,FKCFL,16.1
06/09/2021,RZXRA,23.6
06/09/2021,IFPOP,20.6
06/09/2021,SRZPM,14.3
06/09/2021,HGVHP,0.1
06/09/2021,WOGQR,26.7
06/09/2021,LHIDE,0.8
06/09/2021,DVWOH,21.8
06/09/2021,REKCM,22.3
06/09/2021,CXWBB,4.6
06/09/2021,GPVYT,17.0
06/09/2021,OLISD,26.2
06/09/2021,BIGSA,1.3
06/09/2021,RENLA,4.9
06/09/2021,DWOZD,15.2
06/09/2021,OFLUR,26.9
06/09/2021,IHJVV,18.2
06/09/2021,YRZRK,19.9
06/09/2021,PEVHE,18.4
06/09/2021,UHBWY,17.1
06/09/2021,WVAXG,24.1
06/09/2021,TYZGZ,26.6
06/09/2021,WTKCW,19.0
06/09/2021,GSOCR,26.5
06/09/2021,RRVRV,10.5
06/09/2021,YQRWY,18.0
06/09/2021,XCTZF,28.1
06/09/2021,EGZIU,28.2
06/09/2021,JBMHV,8.4
06/09/2021,FDEQR,27.1
06/09/2021,AVJOM,31.2
06/09/2021,UMNEI,23.6
06/09/2021,SYZEI,19.0
06/09/2021,CWLTI,32.0
06/09/2021,RAZMS,12.5
06/09/2021,KBBZU,25.0
06/09/2021,WRHTT,25.1
06/09/2021,FXWQA,15.8
06/09/2021,EFTSM,14.5
06/09/2021,SOAYS,12.5
06/09/2021,BBEFC,4.7
06/09/2021,BPYMG,27.1
06/09/2021,AOUGH,24.1
06/09/2021,QDFYZ,25.3
06/09/2021,EOVWI,27.9
06/09/2021,ZEHVO,13.1
06/09/2021,QEUVP,14.0
06/09/2021,DHQPF,7.2
06/09/2021,WIYLF,6.1
06/09/2021,NFQPX,3.2
06/09/2021,WJXRS,1.7
06/09/2021,QWFAU,17.3
06/09/2021,SJFRM,1.9
06/09/2021,FQDLL,14.9
06/09/2021,FQEJP,24.8
06/09/2021,TEXZM,25.6
06/09/2021,FLUAV,22.2
06/09/2021,PFNNW,23.2
06/09/2021,MTLAN,2.2
06/09/2021,KLBZI,4.7
06/09/2021,YPQNJ,3.9
06/09/2021,BYGJD,30.5
06/09/2021,KRFTL,2.7
06/09/2021,JZTIE,9.1
06/09/2021,XIRCS,22.6
06/09/2021,WCJUH,5.4
06/09/2021,VQCVX,17.8
06/09/2021,ZOHFZ,21.9
06/09/2021,VCKJR,27.2
06/09/2021,NCQEO,7.9
06/09/2021,FFRKS,23.0
06/09/2021,JFCPE,20.1
06/09/2021,RSEJJ,29.4
06/09/2021,WNYKN,24.9
06/09/2021,QRZBZ,5.4
06/09/2021,RHMHZ,26.1
06/09/2021,EGPYK,28.3
06/09/2021,IAEQS,13.7
06/09/2021,WNZHM,18.2
06/09/2021,HSWFZ,30.5
06/09/2021,PYPJZ,12.5
06/09/2021,ICMCI,28.5
06/09/2021,HMZOK,4.5
06/09/2021,WCSMC,9.2
06/09/2021,HLWUD,19.0
06/09/2021,YKIQR,31.6
06/09/2021,UNFLJ,10.8
06/09/2021,WGEZY,8.4
06/09/2021,PLHLQ,15.6
06/09/2021,AYINV,15.0
06/09/2021,GUPXF,1.8
06/09/2021,BWFCD,20.3
06/09/2021,GYMNW,24.7
06/09/2021,HHCQN,15.5
06/09/2021,JJBIF,30.0
06/09/2021,TPEFG,24.4
06/09/2021,AOGUO,2.7
06/09/2021,UOANU,25.1
06/09/2021,XIUXL,16.9
06/09/2021,LUIYB,19.6
06/09/2021,QPBTK,30.0
06/09/2021,VTQBI,16.4
06/09/2021,SUMFL,26.6
06/09/2021,BWODT,29.5
06/09/2021,AWXSX,13.3
06/09/2021,ZTIFF,9.1
06/09/2021,DIMPP,19.6
06/09/2021,NNBOW,3.4
06/09/2021,UHAEI,30.7
06/09/2021,UZXCI,2.1
06/09/2021,OCZXI,5.5
06/09/2021,HEXAM,19.7
06/09/2021,UGQWT,8.1
06/09/2021,FHPKL,6.8
06/09/2021,ZFMCJ,31.3
06/09/2021,QRGCJ,13.7
06/09/2021,NVDCV,23.6
06/09/2021,ZGOGT,17.6
06/09/2021,CNWLE,14.2
06/09/2021,DDXDJ,14.2
06/09/2021,ZPBEH,20.2
06/09/2021,RWKHX,9.0
06/09/2021,GYTYQ,32.2
06/09/2021,QOSNH,10.1
06/09/2021,FIVYC,8.2
06/09/2021,EPHKD,21.6
06/09/2021,ABXRZ,11.5
06/09/2021,MTAMV,24.3
06/09/2021,PVCPM,19.9
06/09/2021,QFUAR,23.7
06/09/2021,QDXPS,17.0
06/09/2021,CNNCK,19.4
06/09/2021,ROFTR,15.0
06/09/2021,MDGNI,20.1
06/09/2021,EDPGQ,19.5
06/09/2021,CMCRZ,16.9
06/09/2021,ACDHA,31.8
06/09/2021,AMSHS,29.5
06/09/2021,NONYR,2.2
06/09/2021,TEAAU,0.0
06/09/2021,SZLHA,3.5
06/09/2021,SBJSB,27.8
06/09/2021,LPMOG,29.4
06/09/2021,TLWDX,26.5
06/09/2021,GPZNX,21.3
06/09/2021,QPHPP,0.8
06/09/2021,OVHSC,9.2
06/09/2021,IOAEM,6.6
06/09/2021,MLMJR,1.8
06/09/2021,DHBIW,9.0
06/09/2021,NZHRS,10.2
06/09/2021,MLVGY,18.8
06/09/2021,DKVRB,5.1
06/09/2021,BNVFU,20.3
06/09/2021,ANYUE,23.9
06/09/2021,LBIBC,17.4
16/04/2021,VYVGI,28.7
16/04/2021,USQAC,29.9
16/04/2021,IPWXM,8.9
16/04/2021,DENKA,2.4
16/04/2021,HUUUZ,13.2
16/04/2021,PQBLT,14.7
16/04/2021,QQAGC,6.7
16/04/2021,SQORR,28.0
16/04/2021,ZLNXH,13.6
16/04/2021,DSAII,26.2
16/04/2021,ZQVSU,22.6
16/04/2021,ZQLQF,16.3
16/04/2021,JUALF,26.2
16/04/2021,ODNJR,7.7
16/04/2021,QTKNK,20.1
16/04/2021,NPFFO,11.2
16/04/2021,VODXF,32.0
16/04/2021,TRETF,2.2
16/04/2021,DTMHI,27.6
16/04/2021,JZGDA,0.7
16/04/2021,FSABB,23.8
16/04/2021,YMYHI,31.7
16/04/2021,VASJU,21.2
16/04/2021,KXFFP,5.5
16/04/2021,ORGYD,23.6
16/04/2021,HLLJI,23.1
16/04/2021,NBZGO,8.7
16/04/2021,YGMWM,29.0
16/04/2021,WOVHE,29.4
16/04/2021,PXLGY,4.7
16/04/2021,YDTEU,23.3
16/04/2021,SLZLX,15.9
16/04/2021,XGKEN,17.8
16/04/2021,EABDR,2.5
16/04/2021,NNQIH,14.8
16/04/2021,FTCLW,30.8
16/04/2021,ZJPKS,24.0
16/04/2021,GTJRP,9.5
16/04/2021,XFDUL,14.1
16/04/2021,MXPAM,15.0
16/04/2021,PYJZU,22.7
16/04/2021,VUBPL,24.5
16/04/2021,SMCRS,26.6
16/04/2021,SSNQX,14.7
16/04/2021,MYEJE,17.5
16/04/2021,JYWGJ,12.3
16/04/2021,VBGYH,16.4
16/04/2021,ALXPA,30.7
16/04/2021,OYSCR,22.8
16/04/2021,VKYDS,16.0
16/04/2021,HHVXE,16.9
16/04/2021,GOLZK,20.4
16/04/2021,AAGGK,21.7
16/04/2021,CSCHI,1.0
16/04/2021,NSTZL,18.9
16/04/2021,WYEFJ,23.9
16/04/2021,NYPJG,20.0
16/04/2021,QHLNE,12.8
16/04/2021,GKGVE,22.4
16/04/2021,PIDOD,26.0
16/04/2021,EFTDM,2.2
16/04/2021,DMPLW,10.5
16/04/2021,RXCIP,30.0
16/04/2021,WKOUM,30.8
16/04/2021,IPXXJ,16.4
16/04/2021,XBEOU,0.8
16/04/2021,UFWMZ,5.6
16/04/2021,CGILB,16.6
16/04/2021,ICRWF,21.3
16/04/2021,HLOHY,15.5
16/04/2021,UQJIF,13.5
16/04/2021,GGBYI,3.4
16/04/2021,JMXMO,3.3
16/04/2021,MVIRX,7.0
16/04/2021,HMWPM,19.4
16/04/2021,WMQGI,24.7
16/04/2021,FDUYC,25.3
16/04/2021,GVFBA,11.4
16/04/2021,GUWNT,26.6
16/04/2021,APNMN,3.7
16/04/2021,NUGGK,24.3
16/04/2021,TYCYW,5.7
16/04/2021,AOBUQ,11.0
16/04/2021,WRZIC,8.8
16/04/2021,PALPN,31.3
16/04/2021,LSCQF,10.2
16/04/2021,SNUWB,22.7
16/04/2021,OOWLJ,7.0
16/04/2021,VZGRS,14.1
16/04/2021,SUWIW,10.0
16/04/2021,IPBHI,22.8
16/04/2021,YWEYG,5.1
16/04/2021,XIHWT,1.2
16/04/2021,JIXYP,8.3
16/04/2021,GWDFV,21.4
16/04/2021,LECCX,17.6
16/04/2021,MRWAB,14.6
16/04/2021,GRSHX,30.1
16/04/2021,DUNVK,4.6
16/04/2021,FIAJG,12.2
16/04/2021,FKCFL,8.5
16/04/2021,RZXRA,18.5
16/04/2021,IFPOP,9.1
16/04/2021,SRZPM,18.8
16/04/2021,HGVHP,16.3
16/04/2021,WOGQR,1.5
16/04/2021,LHIDE,20.8
16/04/2021,DVWOH,3.8
16/04/2021,REKCM,31.9
16/04/2021,CXWBB,22.5
16/04/2021,GPVYT,9.3
16/04/2021,OLISD,32.0
16/04/2021,BIGSA,12.7
16/04/2021,RENLA,20.7
16/04/2021,DWOZD,29.0
16/04/2021,OFLUR,9.2
16/04/2021,IHJVV,15.8
16/04/2021,YRZRK,25.4
16/04/2021,PEVHE,16.2
16/04/2021,UHBWY,23.1
16/04/2021,WVAXG,30.4
16/04/2021,TYZGZ,23.1
16/04/2021,WTKCW,5.8
16/04/2021,GSOCR,18.3
16/04/2021,RRVRV,7.1
16/04/2021,YQRWY,5.2
16/04/2021,XCTZF,19.1
16/04/2021,EGZIU,23.3
16/04/2021,JBMHV,14.2
16/04/2021,FDEQR,10.9
16/04/2021,AVJOM,25.8
16/04/2021,UMNEI,6.6
16/04/2021,SYZEI,12.3
16/04/2021,CWLTI,7.5
16/04/2021,RAZMS,26.5
16/04/2021,KBBZU,0.7
16/04/2021,WRHTT,11.2
16/04/2021,FXWQA,4.7
16/04/2021,EFTSM,5.9
16/04/2021,SOAYS,7.8
16/04/2021,BBEFC,6.5
16/04/2021,BPYMG,24.4
16/04/2021,AOUGH,21.3
16/04/2021,QDFYZ,27.5
16/04/2021,EOVWI,11.8
16/04/2021,ZEHVO,14.9
16/04/2021,QEUVP,3.6
16/04/2021,DHQPF,0.5
16/04/2021,WIYLF,3.7
16/04/2021,NFQPX,20.9
16/04/2021,WJXRS,10.6
16/04/2021,QWFAU,23.0
16/04/2021,SJFRM,1.3
16/04/2021,FQDLL,3.8
16/04/2021,FQEJP,8.9
16/04/2021,TEXZM,4.3
16/04/2021,FLUAV,2.7
16/04/2021,PFNNW,8.2
16/04/2021,MTLAN,1.1
16/04/2021,KLBZI,29.1
16/04/2021,YPQNJ,21.0
16/04/2021,BYGJD,1.9
16/04/2021,KRFTL,0.2
16/04/2021,JZTIE,1.0
16/04/2021,XIRCS,25.6
16/04/2021,WCJUH,2.3
16/04/2021,VQCVX,0.4
16/04/2021,ZOHFZ,23.2
16/04/2021,VCKJR,5.1
16/04/2021,NCQEO,9.4
16/04/2021,FFRKS,24.3
16/04/2021,JFCPE,12.3
16/04/2021,RSEJJ,28.2
16/04/2021,WNYKN,25.8
16/04/2021,QRZBZ,21.7
16/04/2021,RHMHZ,15.3
16/04/2021,EGPYK,1.8
16/04/2021,IAEQS,23.9
16/04/2021,WNZHM,24.5
16/04/2021,HSWFZ,32.2
16/04/2021,PYPJZ,30.4
16/04/2021,ICMCI,23.6
16/04/2021,HMZOK,23.1
16/04/2021,WCSMC,16.7
16/04/2021,HLWUD,3.2
16/04/2021,YKIQR,6.1
16/04/2021,UNFLJ,8.4
16/04/2021,WGEZY,2.8
16/04/2021,PLHLQ,22.7
16/04/2021,AYINV,31.3
16/04/2021,GUPXF,17.1
16/04/2021,BWFCD,18.3
16/04/2021,GYMNW,20.6
16/04/2021,HHCQN,14.0
16/04/2021,JJBIF,31.2
16/04/2021,TPEFG,20.9
16/04/2021,AOGUO,11.4
16/04/2021,UOANU,17.5
16/04/2021,XIUXL,2.9
16/04/2021,LUIYB,10.8
16/04/2021,QPBTK,14.4
16/04/2021,VTQBI,11.3
16/04/2021,SUMFL,21.4
16/04/2021,BWODT,6.8
16/04/2021,AWXSX,8.0
16/04/2021,ZTIFF,3.9
16/04/2021,DIMPP,0.2
16/04/2021,NNBOW,21.7
16/04/2021,UHAEI,18.3
16/04/2021,UZXCI,10.6
16/04/2021,OCZXI,23.7
16/04/2021,HEXAM,22.0
16/04/2021,UGQWT,0.2
16/04/2021,FHPKL,9.2
16/04/2021,ZFMCJ,0.6
16/04/2021,QRGCJ,25.2
16/04/2021,NVDCV,30.4
16/04/2021,ZGOGT,26.5
16/04/2021,CNWLE,30.3
16/04/2021,DDXDJ,31.5
16/04/2021,ZPBEH,10.3
16/04/2021,RWKHX,22.4
16/04/2021,GYTYQ,32.4
16/04/2021,QOSNH,31.1
16/04/2021,FIVYC,30.1
16/04/2021,EPHKD,21.1
16/04/2021,ABXRZ,30.7
16/04/2021,MTAMV,31.1
16/04/2021,PVCPM,21.7
16/04/2021,QFUAR,12.0
16/04/2021,QDXPS,9.4
16/04/2021,CNNCK,8.0
16/04/2021,ROFTR,25.4
16/04/2021,MDGNI,25.2
16/04/2021,EDPGQ,21.7
16/04/2021,CMCRZ,6.3
16/04/2021,ACDHA,28.4
16/04/2021,AMSHS,16.4
16/04/2021,NONYR,15.0
16/04/2021,TEAAU,19.0
16/04/2021,SZLHA,13.2
16/04/2021,SBJSB,29.0
16/04/2021,LPMOG,8.7
16/04/2021,TLWDX,25.7
16/04/2021,GPZNX,7.6
16/04/2021,QPHPP,15.6
16/04/2021,OVHSC,20.1
16/04/2021,IOAEM,1.4
16/04/2021,MLMJR,24.4
16/04/2021,DHBIW,14.5
16/04/2021,NZHRS,25.5
16/04/2021,MLVGY,2.6
16/04/2021,DKVRB,29.2
16/04/2021,BNVFU,6.6
16/04/2021,ANYUE,6.6
16/04/2021,LBIBC,26.2
28/12/2020,VYVGI,22.8
28/12/2020,USQAC,19.2
28/12/2020,IPWXM,11.8
28/12/2020,DENKA,30.5
28/12/2020,HUUUZ,19.9
28/12/2020,PQBLT,32.5
28/12/2020,QQAGC,14.3
28/12/2020,SQORR,20.4
28/12/2020,ZLNXH,26.7
28/12/2020,DSAII,15.2
28/12/2020,ZQVSU,12.4
28/12/2020,ZQLQF,15.1
28/12/2020,JUALF,15.8
28/12/2020,ODNJR,30.4
28/12/2020,QTKNK,32.2
28/12/2020,NPFFO,15.7
28/12/2020,VODXF,24.7
28/12/2020,TRETF,28.1
28/12/2020,DTMHI,19.1
28/12/2020,JZGDA,0.2
28/12/2020,FSABB,29.1
28/12/2020,YMYHI,0.5
28/12/2020,VASJU,23.4
28/12/2020,KXFFP,4.1
28/12/2020,ORGYD,3.9
28/12/2020,HLLJI,25.5
28/12/2020,NBZGO,6.7
28/12/2020,YGMWM,30.6
28/12/2020,WOVHE,31.7
28/12/2020,PXLGY,28.0
28/12/2020,YDTEU,24.2
28/12/2020,SLZLX,22.0
28/12/2020,XGKEN,13.9
28/12/2020,EABDR,8.4
28/12/2020,NNQIH,10.1
28/12/2020,FTCLW,2.1
28/12/2020,ZJPKS,22.1
28/12/2020,GTJRP,0.3
28/12/2020,XFDUL,6.9
28/12/2020,MXPAM,5.8
28/12/2020,PYJZU,13.6
28/12/2020,VUBPL,19.0
28/12/2020,SMCRS,30.9
28/12/2020,SSNQX,31.7
28/12/2020,MYEJE,19.5
28/12/2020,JYWGJ,24.4
28/12/2020,VBGYH,13.7
28/12/2020,ALXPA,15.3
28/12/2020,OYSCR,0.2
28/12/2020,VKYDS,30.8
28/12/2020,HHVXE,28.4
28/12/2020,GOLZK,14.1
28/12/2020,AAGGK,25.8
28/12/2020,CSCHI,31.2
28/12/2020,NSTZL,1.8
28/12/2020,WYEFJ,12.3
28/12/2020,NYPJG,10.0
28/12/2020,QHLNE,9.6
28/12/2020,GKGVE,25.7
28/12/2020,PIDOD,21.3
28/12/2020,EFTDM,7.0
28/12/2020,DMPLW,16.5
28/12/2020,RXCIP,32.1
28/12/2020,WKOUM,0.9
28/12/2020,IPXXJ,6.4
28/12/2020,XBEOU,19.4
28/12/2020,UFWMZ,20.5
28/12/2020,CGILB,28.2
28/12/2020,ICRWF,13.3
28/12/2020,HLOHY,24.3
28/12/2020,UQJIF,19.7
28/12/2020,GGBYI,22.7
28/12/2020,JMXMO,19.7
28/12/2020,MVIRX,27.9
28/12/2020,HMWPM,6.0
28/12/2020,WMQGI,26.6
28/12/2020,FDUYC,2.0
28/12/2020,GVFBA,18.3
28/12/2020,GUWNT,32.3
28/12/2020,APNMN,27.1
28/12/2020,NUGGK,19.3
28/12/2020,TYCYW,21.3
28/12/2020,AOBUQ,0.0
28/12/2020,WRZIC,31.2
28/12/2020,PALPN,20.7
28/12/2020,LSCQF,18.9
28/12/2020,SNUWB,21.6
28/12/2020,OOWLJ,30.3
28/12/2020,VZGRS,3.1
28/12/2020,SUWIW,4.7
28/12/2020,IPBHI,19.1
28/12/2020,YWEYG,3.6
28/12/2020,XIHWT,30.8
28/12/2020,JIXYP,4.1
28/12/2020,GWDFV,4.5
28/12/2020,LECCX,19.8
28/12/2020,MRWAB,13.9
28/12/2020,GRSHX,17.7
28/12/2020,DUNVK,13.9
28/12/2020,FIAJG,13.5
28/12/2020,FKCFL,8.8
28/12/2020,RZXRA,14.2
28/12/2020,IFPOP,22.7
28/12/2020,SRZPM,15.8
28/12/2020,HGVHP,15.5
28/12/2020,WOGQR,17.8
28/12/2020,LHIDE,6.4
28/12/2020,DVWOH,25.0
28/12/2020,REKCM,28.2
28/12/2020,CXWBB,21.4
28/12/2020,GPVYT,23.0
28/12/2020,OLISD,12.0
28/12/2020,BIGSA,2.1
28/12/2020,RENLA,13.9
28/12/2020,DWOZD,24.7
28/12/2020,OFLUR,12.2
28/12/2020,IHJVV,4.6
28/12/2020,YRZRK,4.6
28/12/2020,PEVHE,7.2
28/12/2020,UHBWY,6.5
28/12/2020,WVAXG,27.4
28/12/2020,TYZGZ,13.9
28/12/2020,WTKCW,4.8
28/12/2020,GSOCR,14.7
28/12/2020,RRVRV,6.0
28/12/2020,YQRWY,1.4
28/12/2020,XCTZF,18.4
28/12/2020,EGZIU,32.2
28/12/2020,JBMHV,3.4
28/12/2020,FDEQR,9.7
28/12/2020,AVJOM,21.6
28/12/2020,UMNEI,23.5
28/12/2020,SYZEI,12.5
28/12/2020,CWLTI,26.7
28/12/2020,RAZMS,1.3
28/12/2020,KBBZU,17.5
28/12/2020,WRHTT,28.7
28/12/2020,FXWQA,25.1
28/12/2020,EFTSM,11.1
28/12/2020,SOAYS,16.2
28/12/2020,BBEFC,5.2
28/12/2020,BPYMG,30.6
28/12/2020,AOUGH,7.3
28/12/2020,QDFYZ,24.3
28/12/2020,EOVWI,28.5
28/12/2020,ZEHVO,24.4
28/12/2020,QEUVP,29.4
28/12/2020,DHQPF,3.8
28/12/2020,WIYLF,5.3
28/12/2020,NFQPX,3.2
28/12/2020,WJXRS,1.3
28/12/2020,QWFAU,7.7
28/12/2020,SJFRM,22.7
28/12/2020,FQDLL,3.2
28/12/2020,FQEJP,10.9
28/12/2020,TEXZM,0.1
28/12/2020,FLUAV,8.4
28/12/2020,PFNNW,15.2
28/12/2020,MTLAN,15.2
28/12/2020,KLBZI,7.9
28/12/2020,YPQNJ,3.6
28/12/2020,BYGJD,23.1
28/12/2020,KRFTL,26.5
28/12/2020,JZTIE,29.9
28/12/2020,XIRCS,32.3
28/12/2020,WCJUH,21.4
28/12/2020,VQCVX,8.0
28/12/2020,ZOHFZ,29.8
28/12/2020,VCKJR,30.4
28/12/2020,NCQEO,15.7
28/12/2020,FFRKS,9.1
28/12/2020,JFCPE,0.5
28/12/2020,RSEJJ,30.4
28/12/2020,WNYKN,16.5
28/12/2020,QRZBZ,27.3
28/12/2020,RHMHZ,6.9
28/12/2020,EGPYK,0.3
28/12/2020,IAEQS,31.9
28/12/2020,WNZHM,11.2
28/12/2020,HSWFZ,5.9
28/12/2020,PYPJZ,19.6
28/12/2020,ICMCI,15.1
28/12/2020,HMZOK,27.1
28/12/2020,WCSMC,29.6
28/12/2020,HLWUD,19.6
28/12/2020,YKIQR,19.9
28/12/2020,UNFLJ,3.5
28/12/2020,WGEZY,32.3
28/12/2020,PLHLQ,13.8
28/12/2020,AYINV,30.6
28/12/2020,GUPXF,5.6
28/12/2020,BWFCD,11.2
28/12/2020,GYMNW,20.8
28/12/2020,HHCQN,8.5
28/12/2020,JJBIF,24.9
28/12/2020,TPEFG,30.1
28/12/2020,AOGUO,9.6
28/12/2020,UOANU,6.0
28/12/2020,XIUXL,22.9
28/12/2020,LUIYB,22.9
28/12/2020,QPBTK,0.1
28/12/2020,VTQBI,31.8
28/12/2020,SUMFL,21.5
28/12/2020,BWODT,25.3
28/12/2020,AWXSX,2.8
28/12/2020,ZTIFF,10.1
28/12/2020,DIMPP,30.4
28/12/2020,NNBOW,25.8
28/12/2020,UHAEI,1.7
28/12/2020,UZXCI,10.5
28/12/2020,OCZXI,3.7
28/12/2020,HEXAM,18.0
28/12/2020,UGQWT,6.6
28/12/2020,FHPKL,2.8
28/12/2020,ZFMCJ,6.6
28/12/2020,QRGCJ,4.6
28/12/2020,NVDCV,13.4
28/12/2020,ZGOGT,5.6
28/12/2020,CNWLE,22.6
28/12/2020,DDXDJ,24.7
28/12/2020,ZPBEH,30.7
28/12/2020,RWKHX,23.0
28/12/2020,GYTYQ,10.8
28/12/2020,QOSNH,8.7
28/12/2020,FIVYC,25.8
28/12/2020,EPHKD,26.6
28/12/2020,ABXRZ,12.0
28/12/2020,MTAMV,13.7
28/12/2020,PVCPM,9.0
28/12/2020,QFUAR,18.1
28/12/2020,QDXPS,6.3
28/12/2020,CNNCK,15.8
28/12/2020,ROFTR,12.4
28/12/2020,MDGNI,27.2
28/12/2020,EDPGQ,19.1
28/12/2020,CMCRZ,12.4
28/12/2020,ACDHA,9.3
28/12/2020,AMSHS,22.9
28/12/2020,NONYR,15.6
28/12/2020,TEAAU,17.6
28/12/2020,SZLHA,28.2
28/12/2020,SBJSB,14.2
28/12/2020,LPMOG,9.0
28/12/2020,TLWDX,12.2
28/12/2020,GPZNX,5.6
28/12/2020,QPHPP,17.2
28/12/2020,OVHSC,31.4
28/12/2020,IOAEM,26.9
